date,StateName,value,value_prev,yoy
2018-04-01,Wisconsin,1082.0,,
2018-05-01,Wisconsin,1089.0,,
2018-06-01,Wisconsin,1095.0,,
2018-07-01,Wisconsin,1093.0,,
2018-08-01,Wisconsin,1090.0,,
2018-09-01,Wisconsin,1090.0,,
2018-10-01,Wisconsin,1095.5,,
2018-11-01,Wisconsin,1094.5,,
2018-12-01,Wisconsin,1095.5,,
2019-01-01,Wisconsin,1098.5,1073.0,0.023765144454799714
2019-02-01,Wisconsin,1106.0,1072.0,0.03171641791044766
2019-03-01,Wisconsin,1111.0,1077.5,0.031090487238979225
2019-04-01,Wisconsin,1117.5,1082.0,0.032809611829944574
2019-05-01,Wisconsin,1119.5,1089.0,0.02800734618916434
2019-06-01,Wisconsin,1120.5,1095.0,0.023287671232876672
2019-07-01,Wisconsin,1122.0,1093.0,0.02653247941445569
2019-08-01,Wisconsin,1117.0,1090.0,0.02477064220183478
2019-09-01,Wisconsin,1119.5,1090.0,0.02706422018348631
2019-10-01,Wisconsin,1118.5,1095.5,0.020994979461433028
2019-11-01,Wisconsin,1123.0,1094.5,0.02603928734581995
2019-12-01,Wisconsin,1129.0,1095.5,0.030579643998174255
2020-01-01,Wisconsin,1135.5,1098.5,0.03368229403732359
2020-02-01,Wisconsin,1139.0,1106.0,0.029837251356238603
2020-03-01,Wisconsin,1143.0,1111.0,0.02880288028802891
2020-04-01,Wisconsin,1147.0,1117.5,0.026398210290827784
2020-05-01,Wisconsin,1140.0,1119.5,0.01831174631531929
2020-06-01,Wisconsin,1141.0,1120.5,0.018295403837572444
2020-07-01,Wisconsin,1148.5,1122.0,0.023618538324420735
2020-08-01,Wisconsin,1150.0,1117.0,0.029543419874664245
2020-09-01,Wisconsin,1152.0,1119.5,0.029030817329164904
2020-10-01,Wisconsin,1150.5,1118.5,0.028609745194456915
2020-11-01,Wisconsin,1152.5,1123.0,0.02626892252894031
2020-12-01,Wisconsin,1154.0,1129.0,0.02214348981399472
2021-01-01,Wisconsin,1158.5,1135.5,0.0202553940995156
2021-02-01,Wisconsin,1164.5,1139.0,0.02238805970149249
2021-03-01,Wisconsin,1171.5,1143.0,0.02493438320209984
2021-04-01,Wisconsin,1179.5,1147.0,0.028334786399302425
2021-05-01,Wisconsin,1186.0,1140.0,0.04035087719298236
2021-06-01,Wisconsin,1193.0,1141.0,0.045574057843996485
2021-07-01,Wisconsin,1205.5,1148.5,0.04962995211144983
2021-08-01,Wisconsin,1213.5,1150.0,0.055217391304347885
2021-09-01,Wisconsin,1222.0,1152.0,0.06076388888888884
2021-10-01,Wisconsin,1230.0,1150.5,0.06910039113428934
2021-11-01,Wisconsin,1228.5,1152.5,0.06594360086767903
2021-12-01,Wisconsin,1230.5,1154.0,0.06629116117850953
2022-01-01,Wisconsin,1239.0,1158.5,0.06948640483383683
2022-02-01,Wisconsin,1240.5,1164.5,0.06526406182911115
2022-03-01,Wisconsin,1249.5,1171.5,0.06658130601792567
2022-04-01,Wisconsin,1262.0,1179.5,0.06994489190334896
2022-05-01,Wisconsin,1278.0,1186.0,0.07757166947723437
2022-06-01,Wisconsin,1291.5,1193.0,0.08256496227996646
